,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
4837,251.0,228.0,465.0,4186.0,1654.0,590.8865,0.00079387426,0.031024603,0.88686055,-0.5611138,0.7035831,-0.43356165,7.0,89.0,4.0,12.0,78.0,24.5,11.0,67.5,15.0,13.5,79.5,19.0,24.905598,3099710.8133690828,-2054298.7172120435,1,forest
4838,256.0,271.0,547.0,3969.0,1705.0,958.9417,0.00080037117,0.05114687,0.8788166,-0.51420957,0.68899614,-0.39901307,5.0,95.0,7.0,12.0,75.0,24.0,11.0,77.0,13.0,7.0,78.5,61.0,17.333614,3101132.25194702,-2054292.0760153227,3,grassland
4839,249.0,279.0,536.0,4363.0,1863.0,704.7397,0.0008779764,0.037595235,0.8920209,-0.55314714,0.74721205,-0.40154192,8.0,91.0,5.0,23.0,78.5,16.0,13.5,67.5,26.0,9.0,80.5,38.0,28.807549,3103975.351741883,-2054278.5606042459,3,grassland
4840,342.0,343.0,703.0,4626.0,2011.0,559.5592,0.00052279234,0.031833738,0.8623188,-0.48194548,0.7592783,-0.39400333,7.0,92.0,23.0,28.5,73.0,15.0,12.0,61.5,49.5,14.0,78.5,65.0,61.32363,3106818.2288977574,-2054264.5791541263,3,grassland
4841,386.0,333.0,618.0,3427.0,1903.0,647.9343,0.001018703,0.046679996,0.79753476,-0.50971836,0.5739685,-0.28592873,8.0,83.0,9.0,11.5,72.5,17.0,13.0,66.0,17.0,10.5,75.5,16.0,47.553314,3108239.7787951916,-2054257.4719207296,3,grassland
4842,276.0,315.0,503.0,3755.0,1469.0,689.9755,0.001050353,0.045593586,0.8630613,-0.489858,0.66655165,-0.4375957,5.0,92.0,5.0,28.5,66.0,19.0,7.5,52.0,35.5,6.0,88.5,17.0,49.118492,3111082.6559510687,-2054242.9079257608,1,forest
4843,355.0,362.0,610.0,4018.0,1568.0,658.9627,0.0010602176,0.045698397,0.8376401,-0.43985304,0.6817167,-0.4385965,4.0,95.0,4.0,33.5,75.0,12.5,8.0,49.0,47.0,4.0,91.0,46.0,7.332138,3112504.2058485,-2054235.5676763165,3,grassland
4844,289.0,299.0,477.0,3756.0,1546.0,993.00757,0.0014099479,0.068750516,0.8571076,-0.5284231,0.65427434,-0.41682386,7.0,89.0,5.0,26.0,71.0,18.0,21.5,48.5,23.0,8.5,81.5,24.0,27.809708,3115347.0830043773,-2054220.421138363,1,forest
4845,378.0,410.0,702.0,4476.0,1819.0,1090.0386,0.0009314418,0.0630896,0.8442521,-0.44307813,0.74950624,-0.42208102,10.0,83.0,9.0,19.0,74.5,15.0,20.0,55.0,17.0,13.0,80.0,13.0,2.315853,3116768.5215823175,-2054212.7313619466,4,buildup
4846,240.0,295.0,528.0,3822.0,1646.0,1023.3103,0.00093984604,0.061963044,0.88183165,-0.51425946,0.6862332,-0.39795172,10.0,89.0,4.0,13.0,78.0,33.5,10.0,58.0,58.0,13.5,77.5,9.0,14.854742,3118189.9601602578,-2054204.9250767913,1,forest
4847,305.0,353.0,522.0,3951.0,1421.0,1017.6467,0.001265347,0.070691854,0.85667294,-0.46268654,0.6940267,-0.47096053,5.0,93.0,2.0,23.0,67.5,24.0,11.0,64.0,41.5,15.0,78.0,21.0,120.88094,3119611.3987381947,-2054197.0022830334,1,forest
4848,348.0,396.0,563.0,3864.0,1507.0,941.3358,0.001312226,0.06699374,0.83475786,-0.45603865,0.6770914,-0.4388382,9.0,90.0,6.0,21.5,59.0,26.0,28.0,53.0,25.5,9.5,56.5,60.0,86.74914,3121032.837316132,-2054188.9629808113,3,grassland
4849,562.0,493.0,826.0,4407.0,2654.0,974.0274,0.001172185,0.052624278,0.7737976,-0.52528733,0.6826333,-0.24826513,9.0,74.0,12.0,16.0,74.0,13.5,12.0,56.5,22.0,13.0,53.0,32.0,2.094159,3122454.1645745835,-2054180.9236818217,4,buildup
4850,680.0,496.0,738.0,2990.0,2517.0,902.51294,0.002705425,0.06273875,0.6294278,-0.54654384,0.43258426,-0.08589065,7.0,76.0,19.0,16.0,69.0,20.0,35.0,48.5,36.0,15.0,48.0,32.5,14.542363,3123875.603152521,-2054172.651363047,3,grassland
4851,229.0,262.0,487.0,3933.0,1412.0,477.88925,0.000998795,0.026812218,0.88995683,-0.48709846,0.69404894,-0.47165573,4.0,96.0,2.0,22.5,72.0,15.0,12.0,57.5,20.0,6.0,88.0,59.0,132.12991,3105403.8034477425,-2055693.1843667636,1,forest
4852,188.0,219.0,435.0,4253.0,1808.0,567.0073,0.00035446882,0.032379325,0.9153344,-0.6121267,0.7397096,-0.40339875,4.0,93.0,3.0,25.0,62.5,27.0,10.0,68.5,26.0,6.0,80.5,33.0,23.71822,3106825.3533451706,-2055686.0766253795,1,forest
4853,514.0,377.0,703.0,3389.0,2190.0,1597.2552,0.008437216,0.10102486,0.73661286,-0.51399934,0.5267304,-0.21491307,3.0,75.0,21.0,20.5,79.0,11.0,3.0,72.0,24.0,16.0,60.0,32.0,24.148335,3089432.6847841404,-1973473.1079497247,2,cropland
4854,458.0,301.0,521.0,3198.0,1792.0,1529.2225,0.006197095,0.09519439,0.74945295,-0.5495028,0.50042003,-0.28176352,7.0,81.0,18.0,12.0,62.0,42.0,9.5,73.0,21.0,10.5,53.0,26.0,71.513725,3090848.66870703,-1973467.5375119785,3,grassland
4855,725.0,476.0,824.0,3368.0,2516.0,1077.4977,0.003756702,0.06735035,0.6457367,-0.50658685,0.46702716,-0.14479947,4.0,66.0,32.0,38.5,59.0,23.0,8.0,61.0,30.0,15.0,38.0,40.0,328.3686,3095096.731795192,-1973449.8978023105,3,grassland
4856,551.0,421.0,658.0,3039.0,2142.0,2056.1746,0.015466273,0.13157853,0.69303626,-0.53000003,0.4716588,-0.17313258,6.0,79.0,24.0,26.0,58.0,15.0,4.0,65.5,21.5,23.0,44.0,33.0,408.85287,3097928.699640974,-1973437.8285359126,3,grassland
4857,232.0,234.0,482.0,3841.0,1464.0,309.2567,0.00039476156,0.022356754,0.886079,-0.5046249,0.6694242,-0.44806784,3.0,89.0,7.0,10.0,60.5,35.0,7.0,83.0,9.0,6.0,64.0,11.5,532.62823,3113504.188834296,-1973364.0204825427,1,forest
4858,401.0,456.0,626.0,3670.0,1370.0,979.4964,0.0031283796,0.077839665,0.80299675,-0.37274545,0.64574116,-0.45634922,7.0,85.0,8.0,10.0,55.5,45.0,13.0,52.0,35.0,34.0,45.0,44.0,958.03076,3114920.061437697,-1973356.7093217303,1,forest
4859,412.0,398.0,783.0,4249.0,1819.0,1176.1829,0.0012356043,0.056302357,0.8232139,-0.39815524,0.6983474,-0.40046147,7.0,88.0,7.0,17.5,54.5,40.0,30.0,50.0,18.0,36.0,41.0,58.0,777.1942,3116336.0453605833,-1973349.398163494,1,forest
4860,280.0,312.0,539.0,3621.0,1336.0,928.9263,0.0012016594,0.058796756,0.8564471,-0.42506662,0.6444333,-0.46096432,9.0,90.0,9.0,13.0,60.0,39.0,13.0,67.5,17.0,30.5,51.0,56.0,660.0966,3117751.9179639844,-1973341.8549076943,1,forest
4861,312.0,340.0,530.0,3298.0,1270.0,1112.9912,0.0014380515,0.085633,0.8271469,-0.4111111,0.59152144,-0.44395795,10.0,88.0,9.0,16.0,62.0,36.5,13.5,60.0,23.0,14.0,51.5,43.5,836.71423,3119167.7905673827,-1973334.3116546364,1,forest
4862,579.0,567.0,844.0,4160.0,1908.0,1607.1882,0.004743725,0.10547356,0.7556446,-0.38662788,0.6690206,-0.37112725,7.0,82.0,11.0,48.0,51.0,50.0,12.0,46.0,43.0,23.0,41.0,58.0,940.5906,3121999.6470936732,-1973318.9930568621,1,forest
4865,346.0,359.0,544.0,3794.0,1517.0,1038.4838,0.0016994476,0.06536347,0.8328503,-0.47210094,0.65414536,-0.4287328,9.0,88.0,18.0,12.0,71.5,46.0,11.0,56.5,56.0,13.5,41.5,61.0,618.1851,3126247.2649038737,-1973295.0867829218,1,forest
4866,334.0,366.0,577.0,4412.0,1683.0,849.92053,0.0004941523,0.04892919,0.8592499,-0.4893805,0.74573916,-0.44774404,9.0,81.0,13.0,11.0,69.5,38.5,13.0,49.0,48.0,18.5,46.5,58.0,442.13803,3127663.137507272,-1973286.9632980437,1,forest
4867,286.0,328.0,558.0,5001.0,1656.0,903.5677,0.0008379817,0.04267393,0.8918101,-0.495935,0.8267869,-0.5024786,8.0,85.0,5.0,20.0,68.5,42.5,16.0,58.0,29.0,15.0,49.5,57.0,249.84462,3129078.898791182,-1973278.8398163456,1,forest
4868,330.0,369.0,602.0,4206.0,1690.0,836.7896,0.0011966825,0.050955184,0.8544974,-0.47469458,0.72213733,-0.42673,11.0,86.0,8.0,17.0,63.0,29.0,15.0,61.0,41.0,29.0,58.5,35.0,203.30171,3130494.77139458,-1973270.4842384867,1,forest
7087,274.0,252.0,505.0,3934.0,1374.0,813.49805,0.0010273457,0.05009301,0.8697719,-0.46248,0.66846883,-0.48229092,4.0,85.0,14.0,13.5,65.0,36.0,6.0,82.5,12.0,7.0,75.0,16.5,5.234993,3137398.5835745987,-1944930.1142720007,1,forest
7088,765.0,558.0,840.0,3193.0,2409.0,1331.3335,0.01069811,0.087387264,0.6134411,-0.4829178,0.44638917,-0.13995002,5.0,61.0,33.0,11.0,67.0,19.0,8.5,57.0,34.0,9.5,53.0,37.0,161.31133,3137407.266494881,-1946344.0491100026,3,grassland
7089,668.0,487.0,691.0,3160.0,2019.0,1965.592,0.011883855,0.12591392,0.6509927,-0.49003696,0.46095225,-0.22031282,7.0,68.0,29.0,6.0,80.0,14.0,11.0,53.0,23.0,10.0,55.0,31.0,31.270803,3138821.357986428,-1946335.2406970977,3,grassland
7090,699.0,557.0,850.0,3418.0,2212.0,1829.5961,0.011024654,0.10945073,0.66043234,-0.44480735,0.5059734,-0.21420959,14.0,73.0,17.0,12.5,71.5,14.5,16.0,48.0,31.0,31.0,48.0,25.0,10.585085,3137416.0607346515,-1947758.0790332758,2,cropland
7091,790.0,567.0,800.0,3190.0,2174.0,1465.9506,0.012952238,0.10071421,0.6030151,-0.46200404,0.43867666,-0.1894109,15.0,74.0,18.0,14.0,71.0,13.5,17.0,71.0,19.0,20.0,45.0,32.0,26.21155,3138830.1522262013,-1947749.3859357398,2,cropland
7092,657.0,471.0,768.0,3839.0,2351.0,1675.2329,0.009711325,0.09674333,0.70774025,-0.50753444,0.55830437,-0.24038771,6.0,75.0,19.0,4.0,83.0,19.0,6.0,67.0,18.5,14.0,47.0,26.0,6.2960367,3141658.3352092924,-1947731.5361200725,3,grassland
7093,657.0,547.0,767.0,3674.0,2204.0,1310.2965,0.007848322,0.081385314,0.69660586,-0.48367554,0.5581455,-0.25008503,15.0,75.0,16.0,11.5,73.0,16.0,22.5,70.5,19.0,15.0,51.5,25.0,13.728152,3136010.5408438984,-1949180.8978056752,2,cropland
7094,262.0,272.0,526.0,4934.0,1968.0,1050.6752,0.001029253,0.047096394,0.8991532,-0.57818764,0.8074105,-0.42973056,7.0,86.0,11.0,13.5,69.0,28.0,7.5,87.0,17.0,14.0,72.5,16.0,70.13795,3137424.7436549338,-1949172.3200350807,1,forest
7095,357.0,300.0,506.0,3509.0,1841.0,1226.3784,0.0053752065,0.08222378,0.81531304,-0.5688113,0.5880158,-0.3117757,7.0,90.0,13.0,10.0,78.0,17.5,7.0,78.5,17.5,12.0,69.0,20.0,132.85547,3138838.9464659747,-1949163.510436496,1,forest
7096,254.0,287.0,489.0,4356.0,1767.0,966.45575,0.00081175566,0.05671747,0.8898047,-0.5664893,0.7470406,-0.42283195,5.0,90.0,7.0,9.0,85.0,16.0,6.5,86.5,14.0,13.0,70.0,7.0,118.823135,3140253.14927701,-1949154.700841608,1,forest
7097,642.0,565.0,924.0,3863.0,2190.0,1881.5422,0.005735874,0.100249164,0.7149833,-0.40655106,0.59747726,-0.27639186,8.0,89.0,7.0,7.0,86.0,34.5,14.0,89.0,7.0,23.0,51.0,21.0,9.426339,3141667.352088048,-1949145.6594191175,2,cropland
7098,625.0,471.0,692.0,3011.0,2124.0,1915.7549,0.018803656,0.12571292,0.6562156,-0.50852275,0.45092034,-0.1727361,5.0,61.0,36.0,22.0,71.5,20.0,5.5,52.5,40.5,12.0,47.0,45.0,21.570513,3131776.1700531035,-1950620.7378604393,3,grassland
7099,348.0,343.0,518.0,3587.0,1769.0,1179.743,0.004212737,0.0778566,0.82312584,-0.5470048,0.61801183,-0.33943242,7.0,78.0,16.0,10.5,82.5,22.0,6.0,86.0,14.0,9.0,72.0,15.5,7.1755037,3133190.4841836304,-1950612.275425196,3,grassland
7100,600.0,480.0,707.0,2861.0,1876.0,1364.5349,0.004968345,0.10813871,0.65327936,-0.45257452,0.43950704,-0.20793751,9.0,73.0,21.0,13.0,72.5,17.0,5.0,72.0,21.0,19.5,42.0,43.0,3.5963664,3134604.7983141597,-1950603.8129933644,2,cropland
7101,251.0,304.0,483.0,4869.0,1921.0,1167.6914,0.0015587211,0.05633519,0.9019531,-0.59816974,0.81908476,-0.43416786,5.0,91.0,9.0,8.0,81.5,21.0,11.5,85.5,15.0,8.0,76.0,14.0,95.458084,3136019.1124446862,-1950595.2346412928,1,forest
7102,468.0,457.0,721.0,4038.0,1834.0,1360.5741,0.0038371086,0.07916277,0.79227704,-0.43561643,0.6651265,-0.37534058,6.0,88.0,7.0,10.0,77.0,37.0,10.0,76.0,13.0,7.0,75.0,15.5,334.12097,3137433.426575216,-1950586.5403691225,3,grassland
7103,446.0,415.0,705.0,4439.0,2033.0,1158.2131,0.0011792779,0.068378314,0.81740016,-0.48502553,0.7129084,-0.37175524,6.0,83.0,12.0,17.5,83.5,11.0,15.0,82.0,16.0,20.0,53.0,22.5,162.67566,3141676.3689668016,-1950559.9938803883,3,grassland
7104,421.0,422.0,645.0,3654.0,1795.0,1167.824,0.0015331209,0.0842212,0.7933742,-0.4713115,0.6210141,-0.3411635,9.0,87.0,4.0,7.0,76.0,17.0,10.0,74.5,12.0,17.0,62.5,14.0,248.93315,3143090.5717778397,-1950550.9518525912,1,forest
7105,240.0,266.0,489.0,4367.0,1745.0,780.28894,0.0008280277,0.046485752,0.8958108,-0.5622203,0.7469954,-0.42899215,3.0,91.0,7.0,8.0,84.0,16.0,5.0,80.5,14.0,4.0,91.0,15.0,58.81191,3096421.879013595,-1952214.7505836019,1,forest
7106,498.0,414.0,712.0,4042.0,2094.0,2569.1604,0.0067154765,0.13314189,0.7806167,-0.492516,0.6362657,-0.31747064,5.0,70.0,24.0,10.0,76.5,20.0,4.5,69.0,25.0,8.0,61.0,24.5,52.025345,3119054.4673257577,-1952106.4698114223,3,grassland
7107,665.0,488.0,713.0,3115.0,2215.0,1980.356,0.013540059,0.136105,0.6481481,-0.51297814,0.45555967,-0.16885558,7.0,66.0,25.0,8.0,78.0,21.0,8.0,61.0,25.0,19.0,37.0,44.0,20.174496,3120468.8927757754,-1952098.9342324564,3,grassland
7108,872.0,620.0,914.0,3449.0,2792.0,1992.697,0.0155367255,0.12916526,0.5963898,-0.5067458,0.45916188,-0.10527164,12.0,39.0,47.0,11.0,74.5,21.0,12.0,37.0,49.0,20.0,26.5,53.0,25.905434,3121883.4295452847,-1952091.2827242769,2,cropland
7109,859.0,609.0,844.0,2973.0,2103.0,1660.4072,0.01902178,0.115128234,0.55167013,-0.42721412,0.38976365,-0.17139482,6.0,52.0,43.0,17.5,71.0,16.0,6.5,50.5,43.0,11.5,37.0,51.0,27.179049,3123297.854995305,-1952083.515287011,2,cropland
7110,460.0,396.0,665.0,4070.0,1984.0,1155.4249,0.0037426949,0.065700054,0.79690945,-0.4979238,0.65115446,-0.34456557,6.0,80.0,16.0,11.5,80.0,15.0,7.0,67.5,22.0,20.0,52.5,26.5,15.76471,3128955.6681148736,-1952051.634044793,2,cropland
7111,348.0,324.0,570.0,4317.0,1880.0,1243.839,0.0026152432,0.07018548,0.8508039,-0.5346939,0.71001786,-0.39325482,7.0,74.0,19.0,15.5,68.0,19.0,7.5,67.5,23.0,14.0,56.5,19.5,28.365982,3130370.0935648945,-1952043.4028955842,3,grassland
7112,833.0,601.0,819.0,2893.0,2346.0,1842.9779,0.014096618,0.12483923,0.5528717,-0.4824644,0.38480216,-0.10440925,9.0,62.0,34.0,12.0,69.0,21.0,6.0,41.0,45.0,18.5,40.0,37.0,34.682632,3131784.519014912,-1952035.0558179955,2,cropland
7113,617.0,518.0,743.0,3383.0,2254.0,2226.567,0.010499656,0.12603718,0.69150007,-0.5041709,0.5238636,-0.20028384,9.0,76.0,16.0,10.5,76.0,11.0,9.0,67.0,19.0,22.0,46.5,34.0,4.6121254,3134613.369914951,-1952018.1298097523,3,grassland
7114,885.0,670.0,928.0,3349.0,2403.0,1299.3374,0.008465439,0.089892045,0.5819556,-0.44281,0.45181164,-0.16446453,13.0,71.0,18.0,10.0,71.5,16.0,20.5,57.5,19.5,21.0,52.0,22.5,6.1804914,3136027.7953649685,-1952009.5508792845,2,cropland
7115,662.0,532.0,921.0,3359.0,2109.0,1371.767,0.005596429,0.07714597,0.6707286,-0.39207917,0.5053969,-0.2286028,10.0,65.0,23.0,8.5,71.0,15.5,12.5,52.0,32.5,21.5,54.0,24.0,96.08671,3137442.2208149894,-1952000.8560209046,2,cropland
7116,301.0,344.0,574.0,4678.0,1970.0,1039.5233,0.0012403727,0.057687156,0.8790922,-0.5487422,0.78700376,-0.40734056,9.0,88.0,9.0,9.0,73.0,39.0,14.0,63.0,19.0,10.5,71.0,13.0,266.8932,3138856.5349455187,-1951992.1611661313,3,grassland
7117,310.0,356.0,668.0,4804.0,1870.0,851.4545,0.000636816,0.04298406,0.8787642,-0.47360128,0.80284405,-0.4396164,10.0,88.0,5.0,8.0,74.0,58.0,14.0,74.0,8.0,20.5,53.0,28.0,451.38736,3141685.3858455573,-1951974.307742296,1,forest
7118,350.0,413.0,666.0,5399.0,2218.0,1514.3026,0.0010173917,0.06912936,0.87823963,-0.5381415,0.87647116,-0.41761848,8.0,86.0,3.0,13.0,72.0,46.0,23.0,56.5,59.0,10.0,60.5,28.5,213.79033,3140270.960395537,-1951983.2344523135,1,forest
7119,443.0,458.0,689.0,3634.0,2002.0,1288.3798,0.0030204058,0.07982738,0.7826834,-0.4879227,0.62047917,-0.28956708,6.0,89.0,6.0,7.0,88.0,16.5,5.5,85.0,8.5,24.0,51.0,56.5,274.55176,3143099.6999760866,-1951965.2651048533,1,forest
7120,440.0,415.0,722.0,4250.0,1918.0,928.12177,0.0020950437,0.052725706,0.8123667,-0.4530303,0.6913446,-0.37808043,6.0,81.0,18.0,13.0,78.0,16.0,18.0,72.5,17.5,6.5,70.0,17.0,91.43076,3095013.2421770957,-1953635.3209075239,3,grassland
7121,197.0,214.0,415.0,3559.0,1531.0,593.2138,0.00045993924,0.044862885,0.8951012,-0.57348406,0.63984466,-0.39842826,1.0,95.0,7.0,22.0,90.0,8.5,7.0,86.0,14.0,6.0,91.0,14.0,48.415874,3096427.890266096,-1953629.2920044188,3,grassland
7122,620.0,491.0,801.0,3749.0,2209.0,1321.4562,0.005243212,0.08293708,0.7161822,-0.4677741,0.56740296,-0.258476,5.0,70.0,24.0,18.0,72.5,17.5,5.0,62.0,30.0,11.0,59.0,30.5,38.42174,3120476.462501148,-1953513.4678372906,3,grassland
7123,837.0,613.0,850.0,2565.0,2065.0,1305.1265,0.012177676,0.103342295,0.50793654,-0.4168096,0.33257633,-0.10799139,14.0,36.0,47.0,21.0,55.0,28.0,14.5,35.0,50.0,14.0,29.5,57.0,251.4271,3121891.1105901487,-1953505.8158127582,3,grassland
7124,743.0,539.0,799.0,3485.0,2163.0,2052.0085,0.0089921355,0.12835088,0.64853364,-0.4604997,0.49314773,-0.23406518,9.0,66.0,31.0,13.5,76.0,15.0,6.0,61.0,22.0,24.0,32.0,41.0,51.410423,3123305.6473596604,-1953498.0478513185,3,grassland
7125,719.0,566.0,916.0,4147.0,2338.0,1479.5935,0.0064261556,0.081042424,0.70448005,-0.4370006,0.60284185,-0.27895147,7.0,58.0,36.0,9.5,64.5,23.0,7.0,57.5,35.0,11.5,43.5,49.0,154.85632,3124720.1841291725,-1953490.1639531006,3,grassland
7126,775.0,525.0,802.0,3234.0,2225.0,740.7361,0.004167855,0.051498834,0.6133699,-0.47010243,0.44079158,-0.18483238,4.0,81.0,15.0,11.0,74.0,18.0,6.0,76.0,15.5,10.0,57.0,19.0,155.15517,3126134.7208986813,-1953482.280057848,3,grassland
7127,562.0,417.0,710.0,3791.0,1904.0,1355.8467,0.005313456,0.08678307,0.74178725,-0.45677122,0.57514876,-0.3313433,6.0,72.0,22.0,11.0,67.5,22.0,6.5,64.0,23.0,14.0,56.5,24.0,76.13765,3130378.3312072116,-1953457.8168135206,3,grassland
7128,306.0,345.0,503.0,3741.0,1515.0,603.0968,0.0011733174,0.043626375,0.8487768,-0.5014866,0.6611108,-0.42351598,4.0,83.0,13.0,8.0,75.5,14.0,7.0,78.5,13.0,8.0,76.0,15.5,142.18799,3131792.867976721,-1953449.5851121354,3,grassland
7129,645.0,524.0,752.0,3403.0,2008.0,2239.3933,0.009740293,0.13649161,0.68132406,-0.45507252,0.5167504,-0.25780815,20.0,48.0,34.0,10.0,73.0,17.5,23.0,40.0,37.5,24.0,42.0,34.0,9.00236,3133207.4047462326,-1953441.12153521,2,cropland
7130,323.0,295.0,508.0,3713.0,1636.0,1019.86285,0.003234446,0.0664591,0.83994055,-0.5261194,0.63065076,-0.3882969,6.0,81.0,15.0,7.5,79.5,15.0,8.0,76.0,14.0,16.5,71.5,17.0,11.695315,3136036.3669657595,-1953424.07845232,3,grassland
7131,631.0,475.0,709.0,3024.0,2154.0,2553.814,0.013768017,0.15830591,0.65471953,-0.50471526,0.45159465,-0.16801855,9.0,68.0,23.0,10.5,78.0,12.5,12.5,59.5,39.0,18.0,51.0,30.0,43.953434,3137450.9037352717,-1953415.3830072067,2,cropland
7132,798.0,591.0,903.0,3726.0,2243.0,1749.5646,0.0043284893,0.09600935,0.64721483,-0.4259377,0.51983094,-0.24845032,7.0,79.0,16.0,11.0,78.0,11.5,14.0,73.5,18.0,22.0,57.0,18.0,47.76609,3138865.4405047833,-1953406.5716265049,2,cropland
7133,245.0,296.0,491.0,4510.0,1782.0,1562.4216,0.0014257729,0.07720907,0.89695054,-0.5679719,0.774891,-0.43356645,10.0,86.0,9.0,11.5,84.5,45.0,14.0,80.0,9.5,11.5,62.0,18.5,135.4999,3140279.8659547986,-1953397.6443103626,1,forest
7135,264.0,321.0,591.0,4664.0,1846.0,807.9932,0.0005259514,0.043563653,0.89285713,-0.5149774,0.79476905,-0.4328725,7.0,90.0,7.0,10.5,81.0,48.5,13.0,72.0,54.0,37.0,58.0,62.0,235.38821,3143108.828174331,-1953379.67375044,1,forest
7136,336.0,372.0,652.0,4706.0,1970.0,915.51306,0.001044482,0.04738485,0.8667196,-0.5026697,0.784166,-0.40982625,5.0,93.0,2.0,6.0,89.0,52.0,8.0,74.0,27.0,13.5,60.0,65.0,22.276747,3144523.2536243517,-1953370.5145677621,3,grassland
7137,557.0,414.0,755.0,3868.0,2146.0,1324.7856,0.003943801,0.07751994,0.7482486,-0.47948986,0.5868486,-0.28633186,6.0,79.0,17.0,6.0,77.0,21.0,11.0,59.5,25.5,6.0,75.0,14.0,65.83597,3092189.6232931255,-1955061.6690164644,3,grassland
7138,879.0,582.0,847.0,3041.0,2492.0,1811.8162,0.008763611,0.108479954,0.5515306,-0.49266246,0.38745522,-0.099222854,9.0,51.0,30.0,12.0,76.0,19.0,8.0,43.5,46.0,16.0,49.0,28.0,13.407618,3093604.3827016167,-1955055.8715994505,3,grassland
7139,452.0,374.0,646.0,3676.0,2114.0,1663.8911,0.004553139,0.08514608,0.78100777,-0.53188413,0.5933888,-0.26977545,3.0,82.0,17.0,8.0,77.0,10.0,6.0,61.0,17.0,8.0,71.0,17.0,67.63782,3095019.1421101084,-1955050.074184042,3,grassland
7140,824.0,611.0,875.0,3317.0,2861.0,1910.3118,0.02126342,0.11872725,0.6020285,-0.53158456,0.45564204,-0.07381029,6.0,63.0,35.0,16.5,71.5,20.5,7.0,48.0,40.0,12.0,42.0,40.0,25.304129,3120484.143546015,-1954928.0969359977,3,grassland
7141,608.0,442.0,610.0,2633.0,2077.0,651.93317,0.0032150745,0.060646836,0.6248071,-0.54596204,0.39044422,-0.11804671,2.0,61.0,33.0,7.5,49.5,45.0,2.0,59.0,33.0,13.0,46.0,38.5,111.531975,3121898.7916350123,-1954920.4443946932,3,grassland
7142,832.0,586.0,788.0,2458.0,1960.0,1553.405,0.016436964,0.13613817,0.49422497,-0.42649198,0.31137496,-0.112720706,10.0,50.0,43.0,18.5,65.0,19.0,16.0,42.5,42.0,14.5,34.5,47.0,102.415276,3123313.4397240155,-1954912.6759086526,3,grassland
7143,951.0,698.0,1031.0,3586.0,2505.0,1372.4456,0.0077774823,0.083976746,0.5807802,-0.4168552,0.46862766,-0.17747496,5.0,59.0,34.0,15.0,62.0,25.0,6.0,51.5,37.0,6.0,48.5,48.0,213.87624,3124728.087813016,-1954904.791478007,3,grassland
7144,570.0,532.0,960.0,4920.0,2349.0,1551.3947,0.002865523,0.06975478,0.7923497,-0.41976425,0.75783974,-0.3536938,6.0,77.0,16.0,14.0,63.5,35.0,9.0,66.0,24.0,8.5,57.0,22.5,359.26047,3126142.7359020165,-1954896.791102886,3,grassland
7145,282.0,296.0,486.0,3450.0,1584.0,877.7886,0.0020080209,0.061524864,0.84887457,-0.5304348,0.61290824,-0.3706794,7.0,70.0,21.0,13.0,67.5,23.0,6.0,77.0,17.5,9.5,71.5,18.0,26.673521,3130386.680169023,-1954872.4421539335,3,grassland
7146,1387.0,1327.0,1531.0,3686.0,2605.0,1629.9319,0.0062992573,0.07861221,0.45318353,-0.2596712,0.4767534,-0.17183277,9.0,66.0,21.0,17.5,68.0,20.0,11.0,51.5,36.0,17.0,58.5,18.0,38.446423,3131801.216938532,-1954864.0939493817,2,cropland
7147,788.0,605.0,840.0,3405.0,2131.0,1499.513,0.011101484,0.11469335,0.6241355,-0.4345338,0.48122543,-0.23013005,10.0,77.0,19.0,16.0,67.5,18.5,11.5,72.0,19.5,21.0,43.5,23.5,35.328224,3133215.8650275297,-1954855.7457481576,2,cropland
7148,842.0,585.0,841.0,3497.0,2809.0,1345.0675,0.010200739,0.09000759,0.61189216,-0.5391781,0.4687004,-0.10910245,5.0,74.0,20.0,14.0,69.0,22.0,7.0,55.0,30.0,11.0,58.0,22.0,210.94646,3134630.513116533,-1954847.1656559235,3,grassland
7149,395.0,341.0,608.0,3761.0,1961.0,813.5994,0.0026018918,0.05553687,0.8099134,-0.526664,0.619958,-0.31457534,3.0,80.0,16.0,9.5,72.0,14.0,6.5,73.5,18.0,8.0,74.0,16.0,138.7859,3137459.697975045,-1954829.8895349274,3,grassland
7150,395.0,465.0,767.0,5032.0,2116.0,1212.5176,0.0010208488,0.05493389,0.85443157,-0.46791536,0.8331237,-0.40794626,7.0,88.0,5.0,11.0,61.0,43.5,8.0,77.0,12.0,12.0,65.0,15.0,243.04213,3138874.234744554,-1954821.077559237,1,forest
7151,505.0,668.0,944.0,6116.0,2709.0,1729.8474,0.0012120903,0.07647528,0.84745514,-0.48316455,0.9923246,-0.3860623,6.0,92.0,7.0,7.0,62.5,43.5,21.0,54.0,18.0,17.0,59.0,42.0,329.00763,3140288.771514066,-1954812.1496402796,1,forest
